,Input.ID_in_set,Input.ID,Input.set,Input.topic,Answer.label.label,guideline,gender,political_orientation,age,english_proficiency,ethnicity,education,speaks_other_language,qualification,binary_labels
293,2141,293,train,cloning,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
294,1295,294,train,cloning,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
295,1068,295,train,cloning,CLAIM,1,female,1,31_40,very_well,0,2.0,no,1,1
296,836,296,train,cloning,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
297,1286,297,train,cloning,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
298,977,298,train,cloning,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
299,1087,299,train,cloning,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
300,0,300,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
301,1,301,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
302,2,302,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
303,3,303,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
304,4,304,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
305,5,305,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
306,6,306,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
307,7,307,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
308,8,308,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
309,9,309,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
310,10,310,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
311,11,311,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
312,12,312,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
313,13,313,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
314,14,314,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
315,15,315,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
316,16,316,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
317,17,317,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
318,18,318,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
319,19,319,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
320,20,320,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
321,21,321,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
322,22,322,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
323,23,323,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
324,24,324,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
325,25,325,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
326,26,326,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
327,27,327,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
328,28,328,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
329,29,329,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
330,30,330,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
331,31,331,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
332,32,332,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
333,33,333,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
334,34,334,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
335,35,335,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
336,36,336,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
337,37,337,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
338,38,338,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
339,39,339,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
340,40,340,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
341,41,341,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
342,42,342,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
343,43,343,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
344,44,344,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
345,45,345,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
346,46,346,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
347,47,347,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
348,48,348,val,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
349,49,349,val,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
350,810,350,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
351,268,351,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
352,1375,352,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
353,1321,353,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
354,614,354,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
355,936,355,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
356,647,356,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
357,1539,357,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
358,148,358,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
359,19,359,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
360,938,360,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
361,1272,361,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
362,1153,362,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
363,204,363,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
364,150,364,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
365,1101,365,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
366,436,366,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
367,1036,367,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
368,543,368,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
369,271,369,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
370,714,370,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
371,140,371,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
372,500,372,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
373,756,373,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
374,583,374,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
375,323,375,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
376,897,376,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
377,1707,377,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
378,1112,378,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
379,1440,379,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
380,619,380,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
381,1252,381,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
382,1652,382,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
383,1339,383,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
384,1083,384,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
385,16,385,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
386,1367,386,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
387,1673,387,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
388,1135,388,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
389,613,389,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
390,1358,390,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
391,212,391,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
392,275,392,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
393,541,393,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
394,236,394,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
395,219,395,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
396,1520,396,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
397,1133,397,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
398,318,398,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
399,557,399,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
400,577,400,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
401,1238,401,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
402,431,402,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
403,1469,403,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
404,702,404,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
405,416,405,train,minimum wage,CLAIM,1,female,2,41_50,very_well,0,3.0,no,1,1
406,1407,406,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
407,1298,407,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
408,1746,408,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
409,540,409,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
410,1035,410,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
411,1000,411,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
412,514,412,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
413,1732,413,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
414,104,414,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
415,189,415,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
416,1299,416,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
417,867,417,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
418,1698,418,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
419,566,419,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
420,90,420,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
421,7,421,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
422,683,422,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
423,1579,423,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
424,267,424,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
425,1304,425,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
426,536,426,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
427,330,427,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
428,1518,428,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
429,904,429,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
430,1129,430,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
431,1445,431,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
432,875,432,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
433,1148,433,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
434,229,434,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
435,154,435,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
436,1415,436,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
437,305,437,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
438,1117,438,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
439,73,439,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
440,1709,440,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
441,1192,441,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
442,1131,442,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
443,303,443,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
444,880,444,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
445,261,445,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
446,85,446,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
447,631,447,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
448,746,448,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
449,1630,449,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
450,1762,450,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
451,81,451,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
452,732,452,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
453,430,453,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
454,1396,454,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
455,511,455,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
456,1365,456,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
457,210,457,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
458,724,458,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
459,1597,459,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
460,1146,460,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
461,832,461,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
462,1271,462,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
463,1534,463,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
464,316,464,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
465,484,465,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
466,1770,466,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
467,332,467,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
468,1638,468,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
469,1660,469,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
470,362,470,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
471,844,471,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
472,50,472,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
473,367,473,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
474,1508,474,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
475,680,475,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
476,1602,476,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
477,843,477,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
478,1642,478,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
479,1371,479,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
480,1769,480,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
481,1505,481,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
482,508,482,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
483,546,483,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
484,326,484,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
485,1612,485,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
486,1436,486,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
487,221,487,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
488,783,488,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
489,79,489,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
490,1758,490,train,minimum wage,CLAIM,1,female,2,41_50,very_well,0,3.0,no,1,1
491,963,491,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
492,455,492,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
493,408,493,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
494,1672,494,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
495,942,495,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
496,716,496,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
497,625,497,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
498,1680,498,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
499,1628,499,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
500,466,500,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
501,456,501,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
502,48,502,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
503,1351,503,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
504,395,504,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
505,816,505,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
506,672,506,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
507,570,507,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
508,142,508,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
509,1583,509,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
510,571,510,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
511,719,511,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
512,1313,512,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
513,1043,513,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
514,818,514,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
515,1391,515,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
516,1727,516,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
517,1098,517,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
518,678,518,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
519,56,519,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
520,534,520,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
521,365,521,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
522,1189,522,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
523,78,523,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
524,222,524,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
525,1221,525,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
526,889,526,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
527,707,527,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
528,1492,528,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
529,1610,529,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
530,642,530,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
531,893,531,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
532,1241,532,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
533,1047,533,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
534,788,534,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
535,1180,535,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
536,389,536,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
537,521,537,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
538,1451,538,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
539,3,539,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
540,1064,540,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
541,1651,541,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
542,1102,542,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
543,1406,543,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
544,1473,544,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
545,1519,545,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
546,1509,546,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
547,1373,547,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
548,403,548,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
549,745,549,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
550,883,550,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
551,143,551,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
552,1360,552,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
553,676,553,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
554,1276,554,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
555,1736,555,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
556,255,556,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
557,1474,557,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
558,615,558,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
559,1038,559,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
560,633,560,train,minimum wage,NO CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,0
561,836,561,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
562,668,562,train,minimum wage,CLAIM,1,female,2,51_or_over,very_well,7,4.0,no,1,1
